file,line,table,column,type
20260226054002_bbe094b3-b5f0-411f-a029-5e05fe5cde07.sql,47,notifications,title,"text"
20260226054002_bbe094b3-b5f0-411f-a029-5e05fe5cde07.sql,48,notifications,message,"text"
20260226054002_bbe094b3-b5f0-411f-a029-5e05fe5cde07.sql,49,notifications,read,"boolean"
20260226054002_bbe094b3-b5f0-411f-a029-5e05fe5cde07.sql,50,notifications,link,"text"
20260226054002_bbe094b3-b5f0-411f-a029-5e05fe5cde07.sql,51,notifications,created_at,"timestamptz"
20260226070836_f5a37481-a954-46e1-b0af-a7b2b52251d6.sql,4,buildings,id,"uuid"
20260226070836_f5a37481-a954-46e1-b0af-a7b2b52251d6.sql,5,buildings,org_id,"uuid"
20260226070836_f5a37481-a954-46e1-b0af-a7b2b52251d6.sql,6,buildings,user_id,"uuid"
20260226070836_f5a37481-a954-46e1-b0af-a7b2b52251d6.sql,7,buildings,name,"text"
20260226070836_f5a37481-a954-46e1-b0af-a7b2b52251d6.sql,8,buildings,address,"text"
20260226070836_f5a37481-a954-46e1-b0af-a7b2b52251d6.sql,9,buildings,postal_code,"text"
20260226070836_f5a37481-a954-46e1-b0af-a7b2b52251d6.sql,10,buildings,city,"text"
20260226070836_f5a37481-a954-46e1-b0af-a7b2b52251d6.sql,11,buildings,building_type,"text"
20260226070836_f5a37481-a954-46e1-b0af-a7b2b52251d6.sql,12,buildings,total_units,"integer"
20260226070836_f5a37481-a954-46e1-b0af-a7b2b52251d6.sql,13,buildings,notes,"text"
20260226070836_f5a37481-a954-46e1-b0af-a7b2b52251d6.sql,14,buildings,created_at,"timestamptz"
20260226070836_f5a37481-a954-46e1-b0af-a7b2b52251d6.sql,15,buildings,updated_at,"timestamptz"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,13,owner_profiles,id,"uuid"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,14,owner_profiles,user_id,"uuid"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,15,owner_profiles,org_id,"uuid"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,16,owner_profiles,person_type,"text"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,17,owner_profiles,full_name,"text"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,18,owner_profiles,company_name,"text"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,19,owner_profiles,address,"text"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,20,owner_profiles,postal_code,"text"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,21,owner_profiles,city,"text"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,22,owner_profiles,country,"text"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,23,owner_profiles,phone,"text"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,24,owner_profiles,email,"text"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,25,owner_profiles,tax_id,"text"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,26,owner_profiles,bank_iban,"text"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,27,owner_profiles,bank_bic,"text"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,28,owner_profiles,bank_name,"text"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,29,owner_profiles,created_at,"timestamptz"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,30,owner_profiles,updated_at,"timestamptz"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,54,leases,id,"uuid"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,55,leases,org_id,"uuid"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,56,leases,user_id,"uuid"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,57,leases,property_id,"uuid"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,58,leases,tenant_id,"uuid"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,59,leases,owner_profile_id,"uuid"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,60,leases,lease_type,"text"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,61,leases,start_date,"date"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,62,leases,end_date,"date"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,63,leases,duration_months,"integer"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,64,leases,rent_amount,"numeric"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,65,leases,charges_amount,"numeric"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,66,leases,deposit_amount,"numeric"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,67,leases,payment_day,"integer"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,68,leases,notice_period_months,"integer"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,69,leases,country,"text"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,70,leases,status,"text"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,71,leases,signed_at,"timestamptz"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,72,leases,signed_by_owner,"boolean"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,73,leases,signed_by_tenant,"boolean"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,74,leases,pdf_url,"text"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,75,leases,annexes_json,"jsonb"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,76,leases,clauses_json,"jsonb"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,77,leases,created_at,"timestamptz"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,78,leases,updated_at,"timestamptz"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,98,ota_connections,id,"uuid"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,99,ota_connections,org_id,"uuid"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,100,ota_connections,user_id,"uuid"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,101,ota_connections,provider,"text"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,102,ota_connections,access_token,"text"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,103,ota_connections,refresh_token,"text"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,104,ota_connections,token_expires_at,"timestamptz"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,105,ota_connections,external_user_id,"text"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,106,ota_connections,status,"text"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,107,ota_connections,linked_properties,"jsonb"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,108,ota_connections,last_sync_at,"timestamptz"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,109,ota_connections,created_at,"timestamptz"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,110,ota_connections,updated_at,"timestamptz"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,130,reservations,id,"uuid"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,131,reservations,org_id,"uuid"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,132,reservations,user_id,"uuid"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,133,reservations,ota_connection_id,"uuid"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,134,reservations,ota_provider,"text"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,135,reservations,ota_listing_id,"text"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,136,reservations,ota_reservation_id,"text"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,137,reservations,property_id,"uuid"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,138,reservations,guest_name,"text"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,139,reservations,guest_email,"text"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,140,reservations,guest_phone,"text"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,141,reservations,check_in,"date"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,142,reservations,check_out,"date"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,143,reservations,amount,"numeric"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,144,reservations,cleaning_fee,"numeric"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,145,reservations,platform_fee,"numeric"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,146,reservations,currency,"text"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,147,reservations,status,"text"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,148,reservations,notes,"text"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,149,reservations,created_at,"timestamptz"
20260226080125_03145368-d3ce-4c89-84ca-b952e1f5fed7.sql,150,reservations,updated_at,"timestamptz"
20260226213805_3a7f0da4-c43f-4018-a20f-77867173e161.sql,4,tenant_invitations,id,"uuid"
20260226213805_3a7f0da4-c43f-4018-a20f-77867173e161.sql,5,tenant_invitations,org_id,"uuid"
20260226213805_3a7f0da4-c43f-4018-a20f-77867173e161.sql,6,tenant_invitations,tenant_id,"uuid"
20260226213805_3a7f0da4-c43f-4018-a20f-77867173e161.sql,7,tenant_invitations,token,"text"
20260226213805_3a7f0da4-c43f-4018-a20f-77867173e161.sql,8,tenant_invitations,email,"text"
20260226213805_3a7f0da4-c43f-4018-a20f-77867173e161.sql,9,tenant_invitations,invited_by,"uuid"
20260226213805_3a7f0da4-c43f-4018-a20f-77867173e161.sql,10,tenant_invitations,status,"text"
20260226213805_3a7f0da4-c43f-4018-a20f-77867173e161.sql,11,tenant_invitations,created_at,"timestamptz"
20260226213805_3a7f0da4-c43f-4018-a20f-77867173e161.sql,12,tenant_invitations,expires_at,"timestamptz"
20260226213805_3a7f0da4-c43f-4018-a20f-77867173e161.sql,13,tenant_invitations,accepted_at,"timestamptz"
20260226222345_8e874917-3ea0-428c-8262-ffa763cbb425.sql,4,tasks,id,"uuid"
20260226222345_8e874917-3ea0-428c-8262-ffa763cbb425.sql,5,tasks,org_id,"uuid"
20260226222345_8e874917-3ea0-428c-8262-ffa763cbb425.sql,6,tasks,user_id,"uuid"
20260226222345_8e874917-3ea0-428c-8262-ffa763cbb425.sql,7,tasks,property_id,"uuid"
20260226222345_8e874917-3ea0-428c-8262-ffa763cbb425.sql,8,tasks,tenant_id,"uuid"
20260226222345_8e874917-3ea0-428c-8262-ffa763cbb425.sql,9,tasks,assigned_to,"uuid"
20260226222345_8e874917-3ea0-428c-8262-ffa763cbb425.sql,10,tasks,subject,"text"
20260226222345_8e874917-3ea0-428c-8262-ffa763cbb425.sql,11,tasks,description,"text"
20260226222345_8e874917-3ea0-428c-8262-ffa763cbb425.sql,12,tasks,due_date,"date"
20260226222345_8e874917-3ea0-428c-8262-ffa763cbb425.sql,13,tasks,recurrence,"text"
20260226222345_8e874917-3ea0-428c-8262-ffa763cbb425.sql,14,tasks,priority,"text"
20260226222345_8e874917-3ea0-428c-8262-ffa763cbb425.sql,15,tasks,status,"text"
20260226222345_8e874917-3ea0-428c-8262-ffa763cbb425.sql,16,tasks,notify_participants,"boolean"
20260226222345_8e874917-3ea0-428c-8262-ffa763cbb425.sql,17,tasks,created_at,"timestamptz"
20260226222345_8e874917-3ea0-428c-8262-ffa763cbb425.sql,18,tasks,updated_at,"timestamptz"
20260228022509_a8c6155c-eb90-40b6-bee5-e2d0b060947f.sql,3,interventions,id,"uuid"
20260228022509_a8c6155c-eb90-40b6-bee5-e2d0b060947f.sql,4,interventions,org_id,"uuid"
20260228022509_a8c6155c-eb90-40b6-bee5-e2d0b060947f.sql,5,interventions,user_id,"uuid"
20260228022509_a8c6155c-eb90-40b6-bee5-e2d0b060947f.sql,6,interventions,property_id,"uuid"
20260228022509_a8c6155c-eb90-40b6-bee5-e2d0b060947f.sql,7,interventions,tenant_id,"uuid"
20260228022509_a8c6155c-eb90-40b6-bee5-e2d0b060947f.sql,8,interventions,title,"text"
20260228022509_a8c6155c-eb90-40b6-bee5-e2d0b060947f.sql,9,interventions,description,"text"
20260228022509_a8c6155c-eb90-40b6-bee5-e2d0b060947f.sql,10,interventions,category,"text"
20260228022509_a8c6155c-eb90-40b6-bee5-e2d0b060947f.sql,11,interventions,priority,"text"
20260228022509_a8c6155c-eb90-40b6-bee5-e2d0b060947f.sql,12,interventions,status,"text"
20260228022509_a8c6155c-eb90-40b6-bee5-e2d0b060947f.sql,13,interventions,scheduled_date,"date"
20260228022509_a8c6155c-eb90-40b6-bee5-e2d0b060947f.sql,14,interventions,completed_date,"date"
20260228022509_a8c6155c-eb90-40b6-bee5-e2d0b060947f.sql,15,interventions,provider_name,"text"
20260228022509_a8c6155c-eb90-40b6-bee5-e2d0b060947f.sql,16,interventions,provider_phone,"text"
20260228022509_a8c6155c-eb90-40b6-bee5-e2d0b060947f.sql,17,interventions,estimated_cost,"numeric"
20260228022509_a8c6155c-eb90-40b6-bee5-e2d0b060947f.sql,18,interventions,actual_cost,"numeric"
20260228022509_a8c6155c-eb90-40b6-bee5-e2d0b060947f.sql,19,interventions,notes,"text"
20260228022509_a8c6155c-eb90-40b6-bee5-e2d0b060947f.sql,20,interventions,created_at,"timestamp"
20260228022509_a8c6155c-eb90-40b6-bee5-e2d0b060947f.sql,21,interventions,updated_at,"timestamp"
20260303003531_abe7a036-13a7-4339-9bc6-e1ec722d373f.sql,4,internal_config,key,"text"
20260303003531_abe7a036-13a7-4339-9bc6-e1ec722d373f.sql,5,internal_config,value,"text"
20260303041000_2a958cb2-eb4d-41f4-8dca-44f06f3a08bc.sql,26,public_listings,id,"uuid"
20260303041000_2a958cb2-eb4d-41f4-8dca-44f06f3a08bc.sql,27,public_listings,property_id,"uuid"
20260303041000_2a958cb2-eb4d-41f4-8dca-44f06f3a08bc.sql,28,public_listings,org_id,"uuid"
20260303041000_2a958cb2-eb4d-41f4-8dca-44f06f3a08bc.sql,29,public_listings,user_id,"uuid"
20260303041000_2a958cb2-eb4d-41f4-8dca-44f06f3a08bc.sql,30,public_listings,slug,"text"
20260303041000_2a958cb2-eb4d-41f4-8dca-44f06f3a08bc.sql,31,public_listings,title,"text"
20260303041000_2a958cb2-eb4d-41f4-8dca-44f06f3a08bc.sql,32,public_listings,description,"text"
20260303041000_2a958cb2-eb4d-41f4-8dca-44f06f3a08bc.sql,33,public_listings,price_per_night,"numeric"
20260303041000_2a958cb2-eb4d-41f4-8dca-44f06f3a08bc.sql,34,public_listings,min_nights,"integer"
20260303041000_2a958cb2-eb4d-41f4-8dca-44f06f3a08bc.sql,35,public_listings,max_guests,"integer"
20260303041000_2a958cb2-eb4d-41f4-8dca-44f06f3a08bc.sql,36,public_listings,amenities,"jsonb"
20260303041000_2a958cb2-eb4d-41f4-8dca-44f06f3a08bc.sql,37,public_listings,active,"boolean"
20260303041000_2a958cb2-eb4d-41f4-8dca-44f06f3a08bc.sql,38,public_listings,created_at,"timestamptz"
20260303041000_2a958cb2-eb4d-41f4-8dca-44f06f3a08bc.sql,39,public_listings,updated_at,"timestamptz"
20260303041000_2a958cb2-eb4d-41f4-8dca-44f06f3a08bc.sql,65,booking_requests,id,"uuid"
20260303041000_2a958cb2-eb4d-41f4-8dca-44f06f3a08bc.sql,66,booking_requests,listing_id,"uuid"
20260303041000_2a958cb2-eb4d-41f4-8dca-44f06f3a08bc.sql,67,booking_requests,property_id,"uuid"
20260303041000_2a958cb2-eb4d-41f4-8dca-44f06f3a08bc.sql,68,booking_requests,org_id,"uuid"
20260303041000_2a958cb2-eb4d-41f4-8dca-44f06f3a08bc.sql,69,booking_requests,guest_name,"text"
20260303041000_2a958cb2-eb4d-41f4-8dca-44f06f3a08bc.sql,70,booking_requests,guest_email,"text"
20260303041000_2a958cb2-eb4d-41f4-8dca-44f06f3a08bc.sql,71,booking_requests,guest_phone,"text"
20260303041000_2a958cb2-eb4d-41f4-8dca-44f06f3a08bc.sql,72,booking_requests,check_in,"date"
20260303041000_2a958cb2-eb4d-41f4-8dca-44f06f3a08bc.sql,73,booking_requests,check_out,"date"
20260303041000_2a958cb2-eb4d-41f4-8dca-44f06f3a08bc.sql,74,booking_requests,guests_count,"integer"
20260303041000_2a958cb2-eb4d-41f4-8dca-44f06f3a08bc.sql,75,booking_requests,message,"text"
20260303041000_2a958cb2-eb4d-41f4-8dca-44f06f3a08bc.sql,76,booking_requests,status,"text"
20260303041000_2a958cb2-eb4d-41f4-8dca-44f06f3a08bc.sql,77,booking_requests,created_at,"timestamptz"
20260305215553_343bf43d-2c9f-4248-9bb1-fa731bd042b1.sql,4,org_secrets,id,"uuid"
20260305215553_343bf43d-2c9f-4248-9bb1-fa731bd042b1.sql,5,org_secrets,org_id,"uuid"
20260305215553_343bf43d-2c9f-4248-9bb1-fa731bd042b1.sql,6,org_secrets,gocardless_access_token,"text"
20260305215553_343bf43d-2c9f-4248-9bb1-fa731bd042b1.sql,7,org_secrets,gocardless_environment,"text"
20260305215553_343bf43d-2c9f-4248-9bb1-fa731bd042b1.sql,8,org_secrets,created_at,"timestamptz"
20260305215553_343bf43d-2c9f-4248-9bb1-fa731bd042b1.sql,9,org_secrets,updated_at,"timestamptz"
20260306023436_c5bc1c99-6aaa-4f4d-aa7d-a7f18f164ea9.sql,3,referrals,id,"uuid"
20260306023436_c5bc1c99-6aaa-4f4d-aa7d-a7f18f164ea9.sql,4,referrals,referrer_user_id,"uuid"
20260306023436_c5bc1c99-6aaa-4f4d-aa7d-a7f18f164ea9.sql,5,referrals,referrer_org_id,"uuid"
20260306023436_c5bc1c99-6aaa-4f4d-aa7d-a7f18f164ea9.sql,6,referrals,referral_code,"text"
20260306023436_c5bc1c99-6aaa-4f4d-aa7d-a7f18f164ea9.sql,7,referrals,referred_user_id,"uuid"
20260306023436_c5bc1c99-6aaa-4f4d-aa7d-a7f18f164ea9.sql,8,referrals,referred_email,"text"
20260306023436_c5bc1c99-6aaa-4f4d-aa7d-a7f18f164ea9.sql,9,referrals,status,"text"
20260306023436_c5bc1c99-6aaa-4f4d-aa7d-a7f18f164ea9.sql,10,referrals,reward_applied,"boolean"
20260306023436_c5bc1c99-6aaa-4f4d-aa7d-a7f18f164ea9.sql,11,referrals,created_at,"timestamptz"
20260306023436_c5bc1c99-6aaa-4f4d-aa7d-a7f18f164ea9.sql,12,referrals,converted_at,"timestamptz"
20260306023436_c5bc1c99-6aaa-4f4d-aa7d-a7f18f164ea9.sql,30,landlord_profiles,id,"uuid"
20260306023436_c5bc1c99-6aaa-4f4d-aa7d-a7f18f164ea9.sql,31,landlord_profiles,user_id,"uuid"
20260306023436_c5bc1c99-6aaa-4f4d-aa7d-a7f18f164ea9.sql,32,landlord_profiles,org_id,"uuid"
20260306023436_c5bc1c99-6aaa-4f4d-aa7d-a7f18f164ea9.sql,33,landlord_profiles,slug,"text"
20260306023436_c5bc1c99-6aaa-4f4d-aa7d-a7f18f164ea9.sql,34,landlord_profiles,display_name,"text"
20260306023436_c5bc1c99-6aaa-4f4d-aa7d-a7f18f164ea9.sql,35,landlord_profiles,bio,"text"
20260306023436_c5bc1c99-6aaa-4f4d-aa7d-a7f18f164ea9.sql,36,landlord_profiles,avatar_url,"text"
20260306023436_c5bc1c99-6aaa-4f4d-aa7d-a7f18f164ea9.sql,37,landlord_profiles,city,"text"
20260306023436_c5bc1c99-6aaa-4f4d-aa7d-a7f18f164ea9.sql,38,landlord_profiles,country,"text"
20260306023436_c5bc1c99-6aaa-4f4d-aa7d-a7f18f164ea9.sql,39,landlord_profiles,verified,"boolean"
20260306023436_c5bc1c99-6aaa-4f4d-aa7d-a7f18f164ea9.sql,40,landlord_profiles,properties_count,"integer"
20260306023436_c5bc1c99-6aaa-4f4d-aa7d-a7f18f164ea9.sql,41,landlord_profiles,rating,"numeric(2,1)"
20260306023436_c5bc1c99-6aaa-4f4d-aa7d-a7f18f164ea9.sql,42,landlord_profiles,active,"boolean"
20260306023436_c5bc1c99-6aaa-4f4d-aa7d-a7f18f164ea9.sql,43,landlord_profiles,created_at,"timestamptz"
20260306023436_c5bc1c99-6aaa-4f4d-aa7d-a7f18f164ea9.sql,44,landlord_profiles,updated_at,"timestamptz"
20260306024526_e9697ee4-21c1-45f8-b50d-c2e1c1dd4914.sql,4,newsletter_subscribers,id,"uuid"
20260306024526_e9697ee4-21c1-45f8-b50d-c2e1c1dd4914.sql,5,newsletter_subscribers,email,"text"
20260306024526_e9697ee4-21c1-45f8-b50d-c2e1c1dd4914.sql,6,newsletter_subscribers,created_at,"timestamp"
20260306033536_8695071a-8979-4bd0-860b-6f7c33e5e634.sql,4,reviews,id,"uuid"
20260306033536_8695071a-8979-4bd0-860b-6f7c33e5e634.sql,5,reviews,org_id,"uuid"
20260306033536_8695071a-8979-4bd0-860b-6f7c33e5e634.sql,6,reviews,property_id,"uuid"
20260306033536_8695071a-8979-4bd0-860b-6f7c33e5e634.sql,7,reviews,tenant_id,"uuid"
20260306033536_8695071a-8979-4bd0-860b-6f7c33e5e634.sql,8,reviews,reviewer_user_id,"uuid"
20260306033536_8695071a-8979-4bd0-860b-6f7c33e5e634.sql,9,reviews,rating,"integer"
20260306033536_8695071a-8979-4bd0-860b-6f7c33e5e634.sql,10,reviews,comment,"text"
20260306033536_8695071a-8979-4bd0-860b-6f7c33e5e634.sql,11,reviews,landlord_reply,"text"
20260306033536_8695071a-8979-4bd0-860b-6f7c33e5e634.sql,12,reviews,created_at,"timestamptz"
20260306033536_8695071a-8979-4bd0-860b-6f7c33e5e634.sql,13,reviews,updated_at,"timestamptz"
20260306040906_96178e3f-452b-4e7c-b011-6215decabe9c.sql,4,transaction_journal,id,"uuid"
20260306040906_96178e3f-452b-4e7c-b011-6215decabe9c.sql,5,transaction_journal,org_id,"uuid"
20260306040906_96178e3f-452b-4e7c-b011-6215decabe9c.sql,6,transaction_journal,user_id,"uuid"
20260306040906_96178e3f-452b-4e7c-b011-6215decabe9c.sql,7,transaction_journal,transaction_date,"date"
20260306040906_96178e3f-452b-4e7c-b011-6215decabe9c.sql,8,transaction_journal,category,"text"
20260306040906_96178e3f-452b-4e7c-b011-6215decabe9c.sql,9,transaction_journal,label,"text"
20260306040906_96178e3f-452b-4e7c-b011-6215decabe9c.sql,10,transaction_journal,debit,"numeric"
20260306040906_96178e3f-452b-4e7c-b011-6215decabe9c.sql,11,transaction_journal,credit,"numeric"
20260306040906_96178e3f-452b-4e7c-b011-6215decabe9c.sql,12,transaction_journal,currency,"text"
20260306040906_96178e3f-452b-4e7c-b011-6215decabe9c.sql,13,transaction_journal,property_id,"uuid"
20260306040906_96178e3f-452b-4e7c-b011-6215decabe9c.sql,14,transaction_journal,tenant_id,"uuid"
20260306040906_96178e3f-452b-4e7c-b011-6215decabe9c.sql,15,transaction_journal,source_type,"text"
20260306040906_96178e3f-452b-4e7c-b011-6215decabe9c.sql,16,transaction_journal,source_id,"uuid"
20260306040906_96178e3f-452b-4e7c-b011-6215decabe9c.sql,17,transaction_journal,notes,"text"
20260306040906_96178e3f-452b-4e7c-b011-6215decabe9c.sql,18,transaction_journal,created_at,"timestamptz"
20260306040906_96178e3f-452b-4e7c-b011-6215decabe9c.sql,30,service_providers,id,"uuid"
20260306040906_96178e3f-452b-4e7c-b011-6215decabe9c.sql,31,service_providers,name,"text"
20260306040906_96178e3f-452b-4e7c-b011-6215decabe9c.sql,32,service_providers,email,"text"
